q1,q2,x2,y2
-1.121997376282069,-1.0471975511965976,-0.13438929508917696,-1.726584670026299
-1.121997376282069,-1.0471975511965976,-0.16692683023851504,-1.6979383270176542
-1.121997376282069,-1.0471975511965976,-0.13825840341631987,-1.699236050585216
-1.121997376282069,-1.0471975511965976,-0.11549040331758743,-1.760005805890411
-1.0578832404945222,-1.0471975511965976,-0.01968129577765591,-1.7055083870035133
-1.0578832404945222,-1.0471975511965976,0.010918390145116037,-1.7194952901970426
-1.0578832404945222,-1.0471975511965976,-0.00814956524008612,-1.7262778657763187
-1.0578832404945222,-1.0471975511965976,-0.019968540127674208,-1.7280351669907092
-1.0578832404945222,-1.0471975511965976,-0.014252129431272145,-1.732404839636309
-1.0578832404945222,-1.0471975511965976,-0.024266294571548813,-1.7242168727370264
-1.0578832404945222,-1.0471975511965976,-0.029097998380926124,-1.731816292956558
-1.0578832404945222,-1.0471975511965976,-0.028005860419841377,-1.6921364564805956
-1.0578832404945222,-1.0471975511965976,-0.004834265335413888,-1.7313513098863713
-1.0578832404945222,-1.0471975511965976,0.011084789928660254,-1.723051719994919
-1.0578832404945222,-1.0471975511965976,0.022104348149184848,-1.7445524971756325
-1.0578832404945222,-1.0471975511965976,-0.021570302543324496,-1.6971457615167467
-1.0578832404945222,-1.0471975511965976,0.0058658194566963764,-1.748616007411084
-1.0578832404945222,-1.0471975511965976,-0.06139409591941143,-1.7174282808338142
-1.0578832404945222,-1.0471975511965976,-0.02410312341517614,-1.7484501307008844
-1.0578832404945222,-1.0471975511965976,-0.017556063218052344,-1.6956482343262254
-1.0578832404945222,-1.0471975511965976,-0.03424995886443907,-1.725006503404743
-1.0578832404945222,-1.0471975511965976,-0.06462255485627297,-1.7310933075911192
-1.0578832404945222,-1.0471975511965976,-0.02581093255271306,-1.731158736582779
-1.0578832404945222,-1.0471975511965976,0.005824913439111241,-1.7225957061092165
-0.9937691047069754,-1.0471975511965976,0.0942398244709059,-1.719545555017687
-0.9937691047069754,-1.0471975511965976,0.08935029969065464,-1.7258468528497843
-0.9937691047069754,-1.0471975511965976,0.09004519269895246,-1.7272142941590498
-0.9937691047069754,-1.0471975511965976,0.09721026753156657,-1.6876020024425016
-0.9937691047069754,-1.0471975511965976,0.11316846864258558,-1.7434155547351755
-0.9937691047069754,-1.0471975511965976,0.09744109549990607,-1.7385823333952062
-0.9937691047069754,-1.0471975511965976,0.07364628685870349,-1.6843375249304056
-0.9937691047069754,-1.0471975511965976,0.10037951980198234,-1.6869248918344046
-0.9937691047069754,-1.0471975511965976,0.06722438664288297,-1.7672473169855611
-0.9937691047069754,-1.0471975511965976,0.1008980650046053,-1.736980856059249
-0.9937691047069754,-1.0471975511965976,0.11639949489555557,-1.6956907875733993
-0.9937691047069754,-1.0471975511965976,0.1150313377785073,-1.6944300213852923
-0.9937691047069754,-1.0471975511965976,0.09968735252447011,-1.733565181667743
-0.9937691047069754,-1.0471975511965976,0.058912893415987926,-1.758978076832651
-0.9937691047069754,-1.0471975511965976,0.09749763922458614,-1.7281433006813698
-0.9937691047069754,-1.0471975511965976,0.08355204065613851,-1.725483618046951
-0.9937691047069754,-1.0471975511965976,0.09362606939486846,-1.7136428701850903
-0.9937691047069754,-1.0471975511965976,0.08799991260243577,-1.7390394870064965
-0.9937691047069754,-1.0471975511965976,0.09095517179152005,-1.729115147750757
-0.9937691047069754,-1.0471975511965976,0.11396462999161944,-1.735257561791212
-0.9296549689194287,-1.0471975511965976,0.21864436966849893,-1.732648027268039
-0.9296549689194287,-1.0471975511965976,0.20497077197465707,-1.706902024498858
-0.9296549689194287,-1.0471975511965976,0.2177450835313128,-1.676162588087327
-0.9296549689194287,-1.0471975511965976,0.16836172749157502,-1.702993228043507
-0.9296549689194287,-1.0471975511965976,0.19098273177664846,-1.7259458560007608
-0.9296549689194287,-1.0471975511965976,0.1946919276805646,-1.6851234639741766
-0.9296549689194287,-1.0471975511965976,0.20060993002177877,-1.717455228547664
-0.9296549689194287,-1.0471975511965976,0.17822287782704108,-1.7515460373274658
-0.9296549689194287,-1.0471975511965976,0.17161350088819363,-1.691855537359619
-0.9296549689194287,-1.0471975511965976,0.1807739401347324,-1.7176246381707296
-0.9296549689194287,-1.0471975511965976,0.20420814537954773,-1.7185076567936326
-0.9296549689194287,-1.0471975511965976,0.19676682956958305,-1.7493587513198166
-0.9296549689194287,-1.0471975511965976,0.18570083179543695,-1.7174292847262482
-0.9296549689194287,-1.0471975511965976,0.19353928921573374,-1.7155207810253987
-0.9296549689194287,-1.0471975511965976,0.21134932269923357,-1.726312118353768
-0.9296549689194287,-1.0471975511965976,0.18552286442481444,-1.678324584404063
-0.9296549689194287,-1.0471975511965976,0.20813373766251841,-1.7471759299861873
-0.9296549689194287,-1.0471975511965976,0.22778601643437654,-1.7073283184016839
-0.9296549689194287,-1.0471975511965976,0.24973890933694629,-1.7215702063289189
-0.9296549689194287,-1.0471975511965976,0.1754068287623926,-1.7287998056940703
-0.8655408331318818,-1.0471975511965976,0.30088357452517045,-1.7258937190210355
-0.8655408331318818,-1.0471975511965976,0.31018776668824766,-1.6817103503620268
-0.8655408331318818,-1.0471975511965976,0.32576779750419127,-1.737592600685919
-0.8655408331318818,-1.0471975511965976,0.2986562626546142,-1.6741846100623463
-0.8655408331318818,-1.0471975511965976,0.3321945026654544,-1.7119200416165583
-0.8655408331318818,-1.0471975511965976,0.34114055090768364,-1.688929117973992
-0.8655408331318818,-1.0471975511965976,0.28585533581953615,-1.6766157337053484
-0.8655408331318818,-1.0471975511965976,0.30904319563581006,-1.6920684418283056
-0.8655408331318818,-1.0471975511965976,0.32382045184832225,-1.6927818924829434
-0.8655408331318818,-1.0471975511965976,0.2970474970921736,-1.701997722321384
-0.8655408331318818,-1.0471975511965976,0.34412704556201257,-1.7152707211662832
-0.8655408331318818,-1.0471975511965976,0.29966463561610995,-1.7099832353724245
-0.8655408331318818,-1.0471975511965976,0.3103240675451243,-1.7484351421771027
-0.8655408331318818,-1.0471975511965976,0.3248707848944277,-1.699587422434235
-0.8655408331318818,-1.0471975511965976,0.28369283634539044,-1.703466395639908
-0.8655408331318818,-1.0471975511965976,0.3293810381920995,-1.7094285414691546
-0.8655408331318818,-1.0471975511965976,0.3154319304997183,-1.707526232957233
-0.8655408331318818,-1.0471975511965976,0.32384097018058405,-1.7040329760874888
-0.8655408331318818,-1.0471975511965976,0.30890825063194305,-1.7092411547150752
-0.8655408331318818,-1.0471975511965976,0.3378243716795024,-1.724796403970845
-0.801426697344335,-1.0471975511965976,0.4212845573879855,-1.689466022799462
-0.801426697344335,-1.0471975511965976,0.44627089730789515,-1.705612355632226
-0.801426697344335,-1.0471975511965976,0.4432321885556562,-1.6992355283970808
-0.801426697344335,-1.0471975511965976,0.3872694321630991,-1.671101340323402
-0.801426697344335,-1.0471975511965976,0.4526568852659792,-1.6859962488027145
-0.801426697344335,-1.0471975511965976,0.3922446441104817,-1.6886163172146404
-0.801426697344335,-1.0471975511965976,0.420796965838914,-1.6832143892045317
-0.801426697344335,-1.0471975511965976,0.4195485597344964,-1.6816303005903226
-0.801426697344335,-1.0471975511965976,0.4548581368333489,-1.6500559424758372
-0.801426697344335,-1.0471975511965976,0.4182761056802058,-1.6716219825930188
-0.801426697344335,-1.0471975511965976,0.4094789922859276,-1.6760235107908497
-0.801426697344335,-1.0471975511965976,0.40705838189273186,-1.6706628625471804
-0.801426697344335,-1.0471975511965976,0.4436133609053035,-1.6970238117005114
-0.801426697344335,-1.0471975511965976,0.44481209210147593,-1.6814324016397049
-0.801426697344335,-1.0471975511965976,0.39918411927366515,-1.6480490085665902
-0.801426697344335,-1.0471975511965976,0.4579636045274844,-1.6717809655717677
-0.801426697344335,-1.0471975511965976,0.4065649518328279,-1.7231907393714827
-0.801426697344335,-1.0471975511965976,0.4275984785691588,-1.7011187411646442
-0.801426697344335,-1.0471975511965976,0.374378469915034,-1.6680095504081325
-0.801426697344335,-1.0471975511965976,0.38606163260608906,-1.7150976328853422
-0.7373125615567883,-1.0471975511965976,0.5162028623429831,-1.6115467902219525
-0.7373125615567883,-1.0471975511965976,0.5291811820198696,-1.624296731246146
-0.7373125615567883,-1.0471975511965976,0.5341994630617501,-1.6546054255959362
-0.7373125615567883,-1.0471975511965976,0.5142470143080964,-1.6838585692521875
-0.7373125615567883,-1.0471975511965976,0.5482083430060773,-1.649544933849499
-0.7373125615567883,-1.0471975511965976,0.5575358764021824,-1.6604585560971603
-0.7373125615567883,-1.0471975511965976,0.5155577778875365,-1.6447415479766239
-0.7373125615567883,-1.0471975511965976,0.5551994071148539,-1.664753170226184
-0.7373125615567883,-1.0471975511965976,0.5041362551339357,-1.6344511194603222
-0.7373125615567883,-1.0471975511965976,0.5202161347038088,-1.6493212187798885
-0.7373125615567883,-1.0471975511965976,0.5338582224484297,-1.6286098484756415
-0.7373125615567883,-1.0471975511965976,0.49249529732596004,-1.6417104869366017
-0.7373125615567883,-1.0471975511965976,0.49456180618886136,-1.6460480347386846
-0.7373125615567883,-1.0471975511965976,0.49114012474921365,-1.656287758917437
-0.7373125615567883,-1.0471975511965976,0.526313306711108,-1.6380976395664415
-0.7373125615567883,-1.0471975511965976,0.5211701322492992,-1.6717838760197141
-0.7373125615567883,-1.0471975511965976,0.542109737530212,-1.6290794569959997
-0.7373125615567883,-1.0471975511965976,0.5439095379092984,-1.658070372723123
-0.7373125615567883,-1.0471975511965976,0.5107627335397327,-1.6605242094398107
-0.7373125615567883,-1.0471975511965976,0.5274955767742586,-1.66176583258051
-0.6731984257692414,-1.0471975511965976,0.6815478067675369,-1.6145302238454422
-0.6731984257692414,-1.0471975511965976,0.6390618999889388,-1.606383861250272
-0.6731984257692414,-1.0471975511965976,0.6374667193072028,-1.6167623730647203
-0.6731984257692414,-1.0471975511965976,0.6284024609136555,-1.5844401884952424
-0.6731984257692414,-1.0471975511965976,0.6598026593609796,-1.6194948713842545
-0.6731984257692414,-1.0471975511965976,0.6634990580356562,-1.5889813009805278
-0.6731984257692414,-1.0471975511965976,0.6325092758307773,-1.6123846951418632
-0.6731984257692414,-1.0471975511965976,0.6310056394567521,-1.6412225424576938
-0.6731984257692414,-1.0471975511965976,0.6279835637314892,-1.6032101250595983
-0.6731984257692414,-1.0471975511965976,0.6370789133877429,-1.6330000366115642
-0.6731984257692414,-1.0471975511965976,0.666414606080351,-1.6217713965472296
-0.6731984257692414,-1.0471975511965976,0.6385169623654642,-1.6058860510146546
-0.6731984257692414,-1.0471975511965976,0.6655009749284015,-1.6032182573363534
-0.6731984257692414,-1.0471975511965976,0.6399960060774541,-1.616450396525313
-0.6731984257692414,-1.0471975511965976,0.6335845598574553,-1.6149504563637647
-0.6731984257692414,-1.0471975511965976,0.6353173940161561,-1.5993393809493717
-0.6731984257692414,-1.0471975511965976,0.6723086638633301,-1.6402173427578228
-0.6731984257692414,-1.0471975511965976,0.6198388980449676,-1.5917982658880983
-0.6731984257692414,-1.0471975511965976,0.5935498292270962,-1.5839263747255428
-0.6731984257692414,-1.0471975511965976,0.6309599962743434,-1.6196161646174183
-0.6090842899816946,-1.0471975511965976,0.7443386614018264,-1.5526903046288303
-0.6090842899816946,-1.0471975511965976,0.6937147018199833,-1.5777904782804602
-0.6090842899816946,-1.0471975511965976,0.7713368103319506,-1.5694192104134272
-0.6090842899816946,-1.0471975511965976,0.7421054701304498,-1.5441563747500728
-0.6090842899816946,-1.0471975511965976,0.7478337560996385,-1.576268763711495
-0.6090842899816946,-1.0471975511965976,0.7304090777981024,-1.5797050747583872
-0.6090842899816946,-1.0471975511965976,0.7474059085622208,-1.5996111785024067
-0.6090842899816946,-1.0471975511965976,0.7134155547378751,-1.5444821757173959
-0.6090842899816946,-1.0471975511965976,0.7204569215343767,-1.5380273800395505
-0.6090842899816946,-1.0471975511965976,0.7328094403617404,-1.5644427500562146
-0.6090842899816946,-1.0471975511965976,0.7343267051167984,-1.5602400546778212
-0.6090842899816946,-1.0471975511965976,0.7396748701476052,-1.6140279040977925
-0.6090842899816946,-1.0471975511965976,0.732036591143331,-1.5742944041673022
-0.6090842899816946,-1.0471975511965976,0.7560823983277082,-1.5631362060419747
-0.6090842899816946,-1.0471975511965976,0.7046030378938588,-1.5540075641123328
-0.6090842899816946,-1.0471975511965976,0.7125180807952548,-1.5486470773545595
-0.6090842899816946,-1.0471975511965976,0.7375244367467391,-1.5462914481262209
-0.6090842899816946,-1.0471975511965976,0.7306846142400086,-1.526042726931859
-0.6090842899816946,-1.0471975511965976,0.7371234372397744,-1.57054274195833
-0.6090842899816946,-1.0471975511965976,0.729917747115322,-1.5672135948526245
-0.5449701541941478,-1.0471975511965976,0.8299772219742415,-1.518041876316787
-0.5449701541941478,-1.0471975511965976,0.8733569849068892,-1.5291741842482496
-0.5449701541941478,-1.0471975511965976,0.8520031293959036,-1.491147958791887
-0.5449701541941478,-1.0471975511965976,0.8206697581915624,-1.4851992833749577
-0.5449701541941478,-1.0471975511965976,0.7989129716221216,-1.493557424309225
-0.5449701541941478,-1.0471975511965976,0.8541785418239048,-1.5215058363230947
-0.5449701541941478,-1.0471975511965976,0.833159913171217,-1.5026354943840148
-0.5449701541941478,-1.0471975511965976,0.8267883262159419,-1.4802480302894758
-0.5449701541941478,-1.0471975511965976,0.8629757148285644,-1.535494225582022
-0.5449701541941478,-1.0471975511965976,0.8291298567322404,-1.475022434889562
-0.5449701541941478,-1.0471975511965976,0.8564957730681556,-1.5545071666140748
-0.5449701541941478,-1.0471975511965976,0.8703784169594793,-1.5504364848506507
-0.5449701541941478,-1.0471975511965976,0.8573240036081972,-1.4848686828800859
-0.5449701541941478,-1.0471975511965976,0.8553005423611533,-1.5023374797796605
-0.5449701541941478,-1.0471975511965976,0.8522315760381467,-1.4827002372906286
-0.5449701541941478,-1.0471975511965976,0.8111842256285056,-1.517378043501558
-0.5449701541941478,-1.0471975511965976,0.8281554612376918,-1.5243537783091643
-0.5449701541941478,-1.0471975511965976,0.8433329313721819,-1.517261644777727
-0.5449701541941478,-1.0471975511965976,0.8307197794952559,-1.5617184210629567
-0.5449701541941478,-1.0471975511965976,0.8385771153437872,-1.521902434948427
-0.4808560184066011,-1.0471975511965976,0.8862740595745878,-1.477214988648943
-0.4808560184066011,-1.0471975511965976,0.9223655676505083,-1.5036854763095369
-0.4808560184066011,-1.0471975511965976,0.9223649730665359,-1.4546413741689683
-0.4808560184066011,-1.0471975511965976,0.937095218351645,-1.4490315174961026
-0.4808560184066011,-1.0471975511965976,0.970208855623151,-1.4477522815128043
-0.4808560184066011,-1.0471975511965976,0.9265791335550707,-1.4587648383448277
-0.4808560184066011,-1.0471975511965976,0.8811464699563446,-1.4548192540457607
-0.4808560184066011,-1.0471975511965976,0.9561593729221527,-1.4790333719001083
-0.4808560184066011,-1.0471975511965976,0.9284783824009933,-1.4491187011525721
-0.4808560184066011,-1.0471975511965976,0.9179807397019842,-1.4510625662486194
-0.4808560184066011,-1.0471975511965976,0.951658491188347,-1.4767497718314526
-0.4808560184066011,-1.0471975511965976,0.920070510908008,-1.492857210832608
-0.4808560184066011,-1.0471975511965976,0.8899099935235728,-1.4448242836744245
-0.4808560184066011,-1.0471975511965976,0.9484559128759174,-1.4526291007194416
-0.4808560184066011,-1.0471975511965976,0.9339973521844424,-1.436660169883899
-0.4808560184066011,-1.0471975511965976,0.9277664023540547,-1.486905148792862
-0.4808560184066011,-1.0471975511965976,0.9343315599055384,-1.4985660088297545
-0.4808560184066011,-1.0471975511965976,0.9102323305118672,-1.4357093234624616
